Pincode,Sort Code,Courier Mode
444809,AK/GAI,Delhivery
465220,IDO/MGH,Delhivery
231313,VAR/HDF,Delhivery
400109,BOM/COT,Delhivery
413229,AHM/NNN,Delhivery
761140,BAM/IPC,Delhivery
444808,AK/GAI,Delhivery
821110,VAR/BIRB,Delhivery
277506,AZA/KOT,Delhivery
736175,CCH/KGB,Delhivery
486882,REN/MMU,Delhivery
518385,ANT/ARH,Delhivery
411054,PUN/SDW,Delhivery
441101,NAG/HAP,Delhivery
841247,CPP/NJJ,Delhivery
847451,DAR/MHU,Delhivery
415202,BOM/MGA,Delhivery
852125,PRNA/CRT,Delhivery
671324,MAN/KKA,Delhivery
276127,AZM/MHR,Delhivery
736176,CCH/KGB,Delhivery
533340,RJH/RJH,Delhivery
210128,KAN/KAT,Delhivery
533264,RJH/RJH,Delhivery
124127,HSR/DBR,Delhivery
623206,TRC/NVH,Delhivery
841410,CHP/RMI,Delhivery
276138,AZM/MHR,Delhivery
209869,LCK/MEM,Delhivery
600121,MAA/CHR,Delhivery
232336,VAR/BIRB,Delhivery
502345,HYD/SHM,Delhivery
686595,KTY/EMR,Delhivery
400110,BOM/COT,Delhivery
754081,BDK/MTS,Delhivery
413223,SLP/HDR,Delhivery
506105,KHM/PDI,Delhivery
277405,GRK/TEN,Delhivery
713308,DHA/TIL,Delhivery
685508,MAD/AVA,Delhivery
533233,RJH/RJH,Delhivery
470772,SAG/PAG,Delhivery
758023,BDK/MTS,Delhivery
509337,MAH/OYA,Delhivery
276201,AZA/KOT,Delhivery
518196,KNO/DNI,Delhivery
400108,BOM/COT,Delhivery
414204,AHM/NNN,Delhivery
823000,GYA/KRT,Delhivery
816102,MAL/TIA,Delhivery
414307,AHM/NNN,Delhivery
506102,KHM/PDI,Delhivery
758078,BDK/MTS,Delhivery
532243,SRI/ETC,Delhivery
241501,LCK/MEM,Delhivery
484447,SDL/JMU,Delhivery
843133,MZF/GRH,Delhivery
410211,MMI/MPC,Delhivery
586210,BJP/JKI,Delhivery
755021,BDK/MTS,Delhivery
754285,BDK/MTS,Delhivery
244902,MOR/MEP,Delhivery
221112,VAR/BIRB,Delhivery
244003,MOR/FAZ,Delhivery
822113,SAS/KAR,Delhivery
762020,ANG/DGV,Delhivery
241404,KAN/KAT,Delhivery
283207,AGR/JAH,Delhivery
210125,KAN/KAT,Delhivery
643233,CBT/KYH,Delhivery
515822,ANT/ARH,Delhivery
222104,AZM/SEM,Delhivery
458669,MAN/SIN,Delhivery
222111,AZA/KOT,Delhivery
421405,MUM/LIP,Delhivery
509411,MAH/OYA,Delhivery
412309,PUN/DNR,Delhivery
413301,SOL/BAL,Delhivery
577515,SHI/ESH,Delhivery
601303,MAA/HUB,Delhivery
522617,GUN/KOR,Delhivery
412302,PUN/SDW,Delhivery
231302,VAR/BIRB,Delhivery
212106,ALL/ULA,Delhivery
630313,TRC/NVH,Delhivery
732102,MAL/TIA,Delhivery
228172,FAI/DRS,Delhivery
275302,GHO/JML,Delhivery
685511,MAD/AVA,Delhivery
485081,SAT/KRI,Delhivery
685565,AWY/PEE,Delhivery
533232,RJH/RJH,Delhivery
584120,RAI/WAD,Delhivery
232341,VAR/BIRB,Delhivery
785018,JOR/CHO,Delhivery
841420,CHP/RMI,Delhivery
232331,VNS/CNT,Delhivery
400073,BOM/CVP,Delhivery
571421,MYA/HBB,Delhivery
754139,BHU/BAM,Delhivery
752087,BHU/BAM,Delhivery
444720,AK/GAI,Delhivery
731218,BER/ANI,Delhivery
222141,AZA/KOT,Delhivery
754138,BBI/HUB,Delhivery
272170,GOR/BHA,Delhivery
785012,JOR/CHO,Delhivery
824234,GAY/MMH,Delhivery
623103,TRC/NVH,Delhivery
247776,MRT/RHI,Delhivery
233308,VAR/BIRB,Delhivery
731254,BER/ANI,Delhivery
400901,BOM/CVP,Delhivery
410213,MMI/MPC,Delhivery
518018,KNO/DNI,Delhivery
679591,KZH/CEN,Delhivery
484446,SDL/JMU,Delhivery
421507,BOM/COT,Delhivery
458668,MAN/SIN,Delhivery
276288,AZM/SEM,Delhivery
563134,BLR/RDD,Delhivery
623108,TRC/NVH,Delhivery
762011,BHU/BAM,Delhivery
824129,SSM/CNT,Delhivery
832101,KGP/NPR,Delhivery
754009,BHU/BAM,Delhivery
229503,KNP/SCH,Delhivery
224183,FAI/DRS,Delhivery
470771,SAG/PAG,Delhivery
518218,KNO/DNI,Delhivery
224184,AZA/KOT,Delhivery
209860,KNP/SCH,Delhivery
224166,FAI/DRS,Delhivery
284203,JHA/NAN,Delhivery
606123,MAY/KUM,Delhivery
835231,RNC/SLL,Delhivery
563135,BLR/RDD,Delhivery
623001,TRC/NVH,Delhivery
603048,MAA/HUB,Delhivery
275306,AZM/SEM,Delhivery
591262,BIJ/MAH,Delhivery
508214,NLD/DPL,Delhivery
284127,JHA/NAN,Delhivery
816122,MAL/TIA,Delhivery
756137,BHC/CNT,Delhivery
685506,MAD/AVA,Delhivery
209201,KNP/SCH,Delhivery
533307,RJH/RJH,Delhivery
277306,GRK/TEN,Delhivery
686597,KTY/EMR,Delhivery
273165,GKP/GKC,BLUEDART
721136,CCU/DAN,DELHIVERY
721156,KLK/DNI,DELHIVERY
621107,TRC/NVH,Delhivery
533410,RJH/RJH,Delhivery
277207,GRK/TEN,Delhivery
721146,KLK/NGH,Delhivery
431712,NND/WJG,Delhivery
431804,NDC/ASW,Delhivery
721148,KLK/NGH,DELHIVERY
802208,SAS/KAR,Delhivery
534302,RJH/RJH,Delhivery
518323,RAI/WAD,Delhivery
770035,RKL/PNP,Delhivery
160050,CHD/RGW,Delhivery
721169,KLK/DNG,Delhivery
531032,VSK/ATN,Delhivery
518302,RAI/WAD,Delhivery
766110,SMB/TLP,Delhivery
821305,SAS/KAR,Delhivery
802351,SAS/KAR,Delhivery
221718,GRK/TEN,Delhivery
843326,MZF/GRH,Delhivery
508004,NLD/DPL,Delhivery
431528,NND/WJG,Delhivery
534426,ELR/ATO,Delhivery
604305,VLP/GNI,Delhivery
133105,CHD/RGW,Delhivery
431811,NDC/ASW,Delhivery
766111,BBB/DDD,Delhivery
400210,BOM/MGA,Delhivery
847301,MZF/GRH,Delhivery
425516,DHU/MIDC,Delhivery
422110,DHU/MOH,Delhivery
765013,JYP/BRP,Delhivery
423108,DHU/MOH,Delhivery
431126,AGB/GGP,Delhivery
425509,DHU/MIDC,Delhivery
444308,AKK/MPP,Delhivery
445211,NND/WJG,Delhivery
211013,ALL/ULA,Delhivery
756140,BDK/MTS,Delhivery
400208,BOM/MGA,Delhivery
507124,WL/HTR,Delhivery
752102,BHU/BAM,Delhivery
226305,LUC/BHO,Delhivery
423204,DHU/MOH,Delhivery
621101,TRC/NVH,Delhivery
423303,DHU/MOH,Delhivery
721663,KLK/NGH,Delhivery
843142,MZF/GRH,Delhivery
754230,BDK/MTS,Delhivery
572116,ANT/ARH,Delhivery
518462,RAI/WAD,Delhivery
756162,BDK/MTS,Delhivery
431812,NDC/ASW,Delhivery
533286,RJH/RJH,Delhivery
415708,BOM/MGA,Delhivery
571254,HAS/GAT,Delhivery
770046,RKL/PNP,Delhivery
522612,NLD/DPL,Delhivery
516131,CDH/TGL,Delhivery
508254,NLD/DPL,Delhivery
221506,IXD/CNT,Delhivery
516106,CUD/RAV,Delhivery
430006,AGB/GGP,Delhivery
770039,RKL/PNP,Delhivery
415727,BOM/MGA,Delhivery
713370,DUR/BMN,Delhivery
671541,MAN/KKA,Delhivery
533287,RJH/RJH,Delhivery
531035,VSK/ATN,Delhivery
533433,RJH/RJH,Delhivery
573126,HAS/KTL,Delhivery
400401,MUM/JWW,Delhivery
841224,CHP/RMI,Delhivery
124404,SOI/WSI,Delhivery
531002,VIS/DUV,Delhivery
423305,DHU/MOH,Delhivery
833104,RRE/GTY,Delhivery
673617,KZH/CEN,Delhivery
845460,MOT/EMP,Delhivery
506301,WAR/STA,Delhivery
752120,BHU/BAM,Delhivery
508201,NLD/DPL,Delhivery
412407,PUN/SDW,Delhivery
573117,HAS/GAT,Delhivery
431215,AGB/GGP,Delhivery
444102,AKK/MPP,Delhivery
624804,MDU/UTC,Delhivery
534229,RJH/RJH,Delhivery
415640,BOM/MGA,Delhivery
445206,NND/WJG,Delhivery
572141,ANT/ARH,Delhivery
431125,AGB/GGP,Delhivery
533292,RJH/RJH,Delhivery
221715,GRK/TEN,Delhivery
635655,KRI/BYN,Delhivery
571249,HAS/GAT,Delhivery
522236,GUN/KOR,Delhivery
766108,BBB/DDD,Delhivery
516101,CUD/RAV,Delhivery
534452,ELR/ATO,Delhivery
531031,VSK/ATN,Delhivery
277124,GRK/TEN,Delhivery
721170,KLK/DNG,Delhivery
733149,MAL/TIA,Delhivery
445213,NND/WJG,Delhivery
450332,DHU/MOH,Delhivery
415604,BHI/LON,Delhivery
576120,MNG/BKM,Delhivery
516105,CUD/RAV,Delhivery
414202,AHM/NNN,Delhivery
585291,BIJ/MAH,Delhivery
415715,BHI/LON,Delhivery
518397,RAI/WAD,Delhivery
227309,LUC/BHO,Delhivery
283206,AGR/JAH,Delhivery
843145,MZF/GRH,Delhivery
700000,KLT/MDH,Delhivery
673607,KZH/KKN,Delhivery
621133,TRC/NVH,Delhivery
424310,DHU/MOH,Delhivery
522426,NLD/DPL,Delhivery
522237,GUN/KOR,Delhivery
522613,NLD/DPL,Delhivery
621106,TRC/NVH,Delhivery
431646,NND/WJG,Delhivery
444405,AKK/MPP,Delhivery
766031,BHA/UDI,Delhivery
733154,MAL/TIA,Delhivery
521229,VWD/GDL,Delhivery
444312,AKK/MPP,Delhivery
506331,WAR/STA,Delhivery
212107,ALL/ULA,Delhivery
518347,RAI/WAD,Delhivery
621118,TRC/NVH,Delhivery
621109,TRC/NVH,Delhivery
601207,CHN/SPB,Delhivery
450221,JAL/MHF,Delhivery
402206,BHI/LON,Delhivery
571146,MYA/HBB,Delhivery
533434,RJH/RJH,Delhivery
506144,WAR/STA,Delhivery
413511,SOL/BAL,Delhivery
752121,BHU/BAM,Delhivery
122209,GUR/CFD,Delhivery
829202,IXR/NMK,Delhivery
509338,MAH/OYA,Delhivery
431302,BOM/MGA,Delhivery
583236,HBL/JNT,Delhivery
402601,AHM/GAO,Delhivery
212108,ALL/ULA,Delhivery
508218,NLD/DPL,Delhivery
742131,BER/MAN,Delhivery
531084,VIS/DUV,Delhivery
682051,AWY/PEE,Delhivery
673619,KZH/CEN,Delhivery
764047,JYP/BRP,Delhivery
443105,AGB/GGP,Delhivery
122055,GUR/CFD,Delhivery
821306,SAS/KAR,Delhivery
756126,BDK/MTS,Delhivery
824201,GYA/KRT,Delhivery
764086,JYP/BRP,Delhivery
533289,RJH/RJH,Delhivery
752103,BHU/BAM,Delhivery
506350,WAR/STA,Delhivery
766011,BBB/DDD,Delhivery
803206,PAT/SGP,Delhivery
824220,GYA/KRT,Delhivery
414004,AHM/NNN,Delhivery
682510,AWY/PEE,Delhivery
227305,LUC/BHO,Delhivery
770033,RKL/PNP,Delhivery
431805,NDC/ASW,Delhivery
516271,CUD/RAV,Delhivery
811314,LKR/CNT,Delhivery
221508,IXD/CNT,Delhivery
604154,VLP/GNI,Delhivery
841432,MOT/EMP,Delhivery
531113,VIS/DUV,Delhivery
802164,SAS/KAR,Delhivery
621120,TRC/NVH,Delhivery
414203,AHM/NNN,Delhivery
444311,AKK/MPP,Delhivery
506333,WAR/STA,Delhivery
221505,IXD/CNT,Delhivery
444401,AKK/MPP,Delhivery
443001,AGB/GGP,Delhivery
756168,BDK/MTS,Delhivery
400207,BOM/MGA,Delhivery
443002,AGB/GGP,Delhivery
534449,ELR/ATO,Delhivery
450881,JAL/MHF,Delhivery
530030,VSK/ATN,Delhivery
533290,RJH/RJH,Delhivery
813224,LKR/CNT,Delhivery
802182,SAS/KAR,Delhivery
767034,SMB/TLP,Delhivery
401609,MBI/MRI,Delhivery
431200,AGB/GGP,Delhivery
221102,VAR/BIRB,Delhivery
413510,SOL/BAL,Delhivery
415704,BHI/LON,Delhivery
531133,VIS/DUV,Delhivery
415701,BHI/LON,Delhivery
431704,NND/WJG,Delhivery
584203,RAI/WAD,Delhivery
227308,LUC/BHO,Delhivery
414107,AHM/GAO,Delhivery
721638,KLK/DNG,Delhivery
131002,SOI/WSI,Delhivery
624305,MDU/UTC,Delhivery
604306,VLP/GNI,Delhivery
431743,NND/WJG,Delhivery
221719,GRK/TEN,Delhivery
843312,MZF/GRH,Delhivery
800027,PAT/SGP,Delhivery
221503,IXD/CNT,Delhivery
522421,NLD/DPL,Delhivery
414208,AHM/NNN,Delhivery
582114,HBL/JNT,Delhivery
802155,SAS/KAR,Delhivery
766012,BBB/DDD,Delhivery
531111,VIS/DUV,Delhivery
713344,DUR/BMN,Delhivery
742169,BER/MAN,Delhivery
507211,KMT/NST,Delhivery
635306,KRI/BYN,Delhivery
686698,AWY/PEE,Delhivery
422222,NAS/SSS,Delhivery
623106,VLR/AVI,Delhivery
841242,CHP/RMI,Delhivery
509350,MAH/OYA,Delhivery
845107,MOI/CII,Delhivery
518308,RAI/WAD,Delhivery
506143,WAR/STA,Delhivery
583284,HBL/JNT,Delhivery
621116,TRC/NVH,Delhivery
441306,NAG/NMH,Delhivery
508253,NLD/DPL,Delhivery
766100,SMB/TLP,Delhivery
686681,AWY/PEE,Delhivery
572136,ANT/ARH,Delhivery
802154,SAS/KAR,Delhivery
686695,AWY/PEE,Delhivery
766032,BHA/UDI,Delhivery
635209,KRI/BYN,Delhivery
821308,SAS/KAR,Delhivery
422204,NAS/SSS,Delhivery
766101,BBB/DDD,Delhivery
422104,NAS/HNA,Delhivery
415622,BOM/MGA,Delhivery
533460,RJH/RJH,Delhivery
506151,WAR/STA,Delhivery
401703,BHI/LON,Delhivery
843321,MZF/GRH,Delhivery
813205,GHG/DRG,Delhivery
621717,TRC/NVH,Delhivery
423213,DHU/MOH,Delhivery
534392,RJH/RJH,Delhivery
802112,SAS/KAR,Delhivery
782441,NAG/GTH,Delhivery
813225,LKR/CNT,Delhivery
585237,BIJ/MAH,Delhivery
506122,WAR/STA,Delhivery
636902,KRI/BYN,Delhivery
400206,BOM/MGA,Delhivery
766118,BHA/UDI,Delhivery
531085,VIS/DUV,Delhivery
422210,NAS/HNA,Delhivery
444407,AKK/MPP,Delhivery
506146,WAR/STA,Delhivery
422607,NAS/HNA,Delhivery
854203,PRN/KSB,Delhivery
635307,KRI/BYN,Delhivery
486666,SAT/NNA,Delhivery
508002,NLD/DPL,Delhivery
686691,AWY/PEE,Delhivery
573122,HAS/KTL,Delhivery
843318,MZF/GRH,Delhivery
804428,SAS/KAR,Delhivery
413508,SOL/BAL,Delhivery
228115,AYO/KTH,Delhivery
686693,AWY/PEE,Delhivery
509408,HYD/SHM,Delhivery
521228,VWD/GDL,Delhivery
583232,HBL/JNT,Delhivery
221502,IXD/CNT,Delhivery
532215,SRI/ETC,Delhivery
506244,WAR/STA,Delhivery
737133,RGO/KKL,Delhivery
518463,RAI/WAD,Delhivery
402122,BHI/LON,Delhivery
686692,AWY/PEE,Delhivery
637107,SLE/RGH,Delhivery
508212,KHA/DIG,Delhivery
229412,ALL/ULA,Delhivery
431214,AGB/GGP,Delhivery
534303,RJH/RJH,Delhivery
802165,SAS/KAR,Delhivery
821301,SAS/KAR,Delhivery
754237,BDK/MTS,Delhivery
431715,NND/WJG,Delhivery
624303,MDU/UTC,Delhivery
415718,BHI/LON,Delhivery
756166,BDK/MTS,Delhivery
201302,GHA/HIB,Delhivery
400047,MUM/JWW,Delhivery
522016,GUN/KOR,Delhivery
531115,VIS/DUV,Delhivery
516108,CUD/RAV,Delhivery
682000,AWY/PEE,Delhivery
131408,SOI/WSI,Delhivery
430005,AGB/GGP,Delhivery
673644,KZH/KKN,Delhivery
415710,BOM/MGA,Delhivery
431746,NND/WJG,Delhivery
441103,NAG/HAP,Delhivery
423501,DHU/MOH,Delhivery
585215,BIJ/MAH,Delhivery
802157,SAS/KAR,Delhivery
754227,BBI/CNT,Delhivery
506349,WAR/STA,Delhivery
845468,MOT/EMP,Delhivery
821312,SAS/KAR,Delhivery
767026,BHA/UDI,Delhivery
277302,GRK/TEN,Delhivery
507122,KMT/NST,Delhivery
516110,CUD/RAV,Delhivery
531117,VIS/DUV,Delhivery
767062,SMB/TLP,Delhivery
517432,VLR/AVI,Delhivery
404404,AHM/GAO,Delhivery
506252,WAR/STA,Delhivery
621102,TRC/NVH,Delhivery
422606,NAS/HNA,Delhivery
227125,LUC/BHO,Delhivery
422109,NAS/HNA,Delhivery
576124,MNG/BKM,Delhivery
421307,BOM/MGA,Delhivery
752113,BHU/BAM,Delhivery
445207,NND/WJG,Delhivery
766102,SMB/TLP,Delhivery
573144,HAS/GAT,Delhivery
721162,KLK/DNG,Delhivery
571250,HAS/GAT,Delhivery
414011,AHM/GAO,Delhivery
518350,RAI/WAD,Delhivery
444303,AKK/MPP,Delhivery
841101,HJI/HJI,BLUEDART
813209,LKR/CNT,Delhivery
508247,NLD/DPL,Delhivery
737135,RNG/MJI,Delhivery
843360,MZF/GRH,Delhivery
624309,MDU/UTC,Delhivery
516116,CDH/TGL,Delhivery
443102,AKK/MPP,Delhivery
423302,DHU/MOH,Delhivery
768116,SMB/TLP,Delhivery
571154,HAS/GAT,Delhivery
713368,DUR/BMN,Delhivery
522018,GUN/KOR,Delhivery
402205,BHI/LON,Delhivery
522663,GUN/KOR,Delhivery
506332,WAR/STA,Delhivery
441303,NAG/HAP,Delhivery
509336,MAH/OYA,Delhivery
423301,DHU/MOH,Delhivery
533285,RJH/RJH,Delhivery
782481,NAG/GTH,Delhivery
135105,CHD/RGW,Delhivery
131022,SOI/WSI,Delhivery
534407,ELR/ATO,Delhivery
420421,BOM/MGA,Delhivery
518343,RAI/WAD,Delhivery
604103,VLP/GNI,Delhivery
845487,MOT/EMP,Delhivery
621121,TRC/NVH,Delhivery
574118,MNG/BKM,Delhivery
767060,BHA/UDI,Delhivery
518345,RAI/WAD,Delhivery
854365,PRN/KSB,Delhivery
533461,RJH/RJH,Delhivery
444306,AKK/MPP,Delhivery
227106,LCK/MEM,Delhivery
431810,NDC/ASW,Delhivery
560117,BAN/OKS,Delhivery
533449,RJH/RJH,Delhivery
422202,NAS/SSS,Delhivery
843162,MZF/GRH,Delhivery
249137,RKH/RKH,BLUEDART
249175,RKH/RKH,BLUEDART
249201,RKH/RKH,BLUEDART
249202,RKH/RKH,BLUEDART
249203,RKH/RKH,BLUEDART
249204,RKH/RKH,BLUEDART
249302,RKH/RKH,BLUEDART
454446,KUK/KUK,BLUEDART
574134,MPL/MPZ,BLUEDART
576106,MPL/MPZ,BLUEDART
576108,MPL/MPZ,BLUEDART
576115,MPL/MPZ,BLUEDART
737103,GGK/GKX,BLUEDART
811213,MGX/MGX,BLUEDART
813221,MGX/MGX,BLUEDART
844102,HJI/HJI,BLUEDART
392155,VAD/MNA,Delhivery
263151,RDP/DNP,Delhivery
491221,RPR/GUM,Delhivery
495553,BIL/POT,Delhivery
494444,JYP/BRP,Delhivery
321021,ALW/AND,Delhivery
313015,UDA/LIC,Delhivery
334404,SIK/IDS,Delhivery
344043,JOD/BPP,Delhivery
591340,KOL/HUP,Delhivery
515621,ANT/ARH,Delhivery
382265,AHM/,Delhivery
263126,RDP/DNP,Delhivery
497448,AMB/BOU,Delhivery
581403,HBL/JNT,Delhivery
491559,BIL/POT,Delhivery
303315,JAI/RRI,Delhivery
328041,AGR/JAH,Delhivery
396540,STV/CRL,Delhivery
360380,JUN/DLT,Delhivery
497235,RNK/KPT,Delhivery
494010,JYP/BRP,Delhivery
244714,RUD/AMA,Delhivery
493526,RPR/GUM,Delhivery
494114,KHM/PDI,Delhivery
306901,PAL/TPT,Delhivery
387100,VAD/MNA,Delhivery
676122,KZH/CEN,Delhivery
344708,PAL/TPT,Delhivery
612610,MAY/KUM,Delhivery
321407,ALW/RAR,Delhivery
491995,BIL/POT,Delhivery
431741,GUL/APN,Delhivery
383330,AHM/,Delhivery
246164,DHR/BDW,Delhivery
734225,SIG/FLR,Delhivery
301033,ALW/RAR,Delhivery
263620,RDP/DNP,Delhivery
332039,SIK/IDS,Delhivery
181201,AKH/AKH,BLUEDART
496331,IXR/NMK,Delhivery
496661,BIL/POT,Delhivery
383240,AHM/,Delhivery
247671,DHR/BDW,Delhivery
332410,SIK/IDS,Delhivery
246166,DHR/BDW,Delhivery
396385,SRT/KHI,Delhivery
396031,SRT/KHI,Delhivery
431808,NND/WJG,Delhivery
304024,KOT/IND,Delhivery
670622,KNR/CHD,Delhivery
331701,JHU/AST,Delhivery
324021,KOT/IND,Delhivery
394550,SRT/KHI,Delhivery
388275,VAD/DAT,Delhivery
382712,VAD/DAT,Delhivery
321615,ALW/AND,Delhivery
759016,ANG/DGV,Delhivery
313031,UDA/LIC,Delhivery
624613,MAD/AVA,Delhivery
312002,BWR/RIA,Delhivery
582204,HUB/BBA,Delhivery
332043,SIK/IDS,Delhivery
403403,GOI/HUB,Delhivery
303327,JAI/RRI,Delhivery
325204,KOT/IND,Delhivery
383345,AHM/,Delhivery
331029,JHU/AST,Delhivery
246194,DEL/GAT,Delhivery
766036,BBB/DDD,Delhivery
604101,VLP/GNI,Delhivery
493332,RPR/GUM,Delhivery
670705,KNR/CHD,Delhivery
249145,DHR/BDW,Delhivery
321413,ALW/RAR,Delhivery
262502,TPU/KUM,Delhivery
391421,VAD/MNA,Delhivery
380210,AMD/EST,Delhivery
396469,SRT/KHI,Delhivery
396201,VPI/GDI,Delhivery
484669,SDL/JMU,Delhivery
394010,SRT/KHI,Delhivery
332707,ALW/RAR,Delhivery
756138,BDK/MTS,Delhivery
361320,RAJ/AMA,Delhivery
321611,ALW/RAR,Delhivery
670703,KAA/KOO,Delhivery
327604,DAH/VAN,Delhivery
431806,NDC/ASW,Delhivery
591216,KOL/HUP,Delhivery
360022,RAJ/GAA,Delhivery
249306,DHR/BDW,Delhivery
388336,VAD/DAT,Delhivery
494005,JYP/BRP,Delhivery
246444,DHR/BDW,Delhivery
306305,AJM/RTZ,Delhivery
494334,RPR/GUM,Delhivery
323306,KOT/GON,Delhivery
325217,KOT/GON,Delhivery
384470,AHM/,Delhivery
384565,AHM/,Delhivery
334302,BKN/MCI,Delhivery
389235,DAH/VAN,Delhivery
332602,SIK/IDS,Delhivery
790116,TZP/SRJ,Delhivery
522240,GUN/KOR,Delhivery
768047,SMB/TLP,Delhivery
496224,AMB/BOU,Delhivery
364565,BHV/CHT,Delhivery
246428,RDP/DNP,Delhivery
493229,RPR/GUM,Delhivery
606808,KIT/KIT,BLUEDART
531055,VIS/DUV,Delhivery
389265,DAH/VAN,Delhivery
327801,DAH/VAN,Delhivery
673102,KNR/CHD,Delhivery
496336,AMB/BOU,Delhivery
364560,BHV/CHT,Delhivery
302014,JAI/SEI,Delhivery
396406,SRT/KHI,Delhivery
344027,JOD/BPP,Delhivery
307515,PAL/TPT,Delhivery
396140,VAP/AHU,Delhivery
321617,ALW/RAR,Delhivery
334306,BKN/MCI,Delhivery
303123,SIK/IDS,Delhivery
388360,VAD/DAT,Delhivery
606752,KIT/KIT,BLUEDART
321028,ALW/RAR,Delhivery
249193,DHR/BDW,Delhivery
323305,KTA/TRP,Delhivery
494224,JYP/BRP,Delhivery
396472,SRT/KHI,Delhivery
246474,DHR/BDW,Delhivery
334002,SIK/IDS,Delhivery
493195,RPR/GUM,Delhivery
494226,JYP/BRP,Delhivery
303122,JAI/RRI,Delhivery
321607,ALW/AND,Delhivery
122110,GUR/TGW,Delhivery
321206,ALW/RAR,Delhivery
396067,VAP/VAL,Delhivery
331020,JHU/AST,Delhivery
341533,AJM/RTZ,Delhivery
323802,KOT/IND,Delhivery
581331,HUB/BBA,Delhivery
263127,RUPC/IDP,Delhivery
209738,KAN/KAT,Delhivery
321025,ALW/AND,Delhivery
383355,AHM/,Delhivery
522529,GUN/KOR,Delhivery
387305,AHM/,Delhivery
686516,KTY/EMR,Delhivery
327606,DAH/VAN,Delhivery
506324,KHA/DIG,Delhivery
360011,RAJ/GAA,Delhivery
332407,SIK/IDS,Delhivery
333707,JHU/AST,Delhivery
305929,AJM/RTZ,Delhivery
496440,BIL/POT,Delhivery
363745,AHM/,Delhivery
326520,KTA/TRP,Delhivery
334305,BKN/MCI,Delhivery
396107,VPI/GDI,Delhivery
362258,JUN/DLT,Delhivery
396433,SRT/KHI,Delhivery
496242,RNC/SLL,Delhivery
323025,KOT/IND,Delhivery
248201,DHR/BDW,Delhivery
321614,ALW/RAR,Delhivery
678624,CBT/KYH,Delhivery
496001,BIL/POT,Delhivery
494670,RPR/GUM,Delhivery
332027,SIK/IDS,Delhivery
495222,BSP/PSD,Delhivery
382743,AHM/RGW,Delhivery
524403,NEL/IDG,Delhivery
431809,NND/WJG,Delhivery
495549,BIL/POT,Delhivery
182121,UDP/UDP,BLUEDART
385521,MHS/DGI,Delhivery
490010,RPR/GUM,Delhivery
332026,SIK/IDS,Delhivery
766016,BBB/DDD,Delhivery
497117,AMB/BOU,Delhivery
385506,MHS/DGI,Delhivery
314021,UDA/LIC,Delhivery
766117,BBB/DDD,Delhivery
380045,AMD/NRD,Delhivery
246162,ERU/IMZ,Delhivery
497442,AMB/BOU,Delhivery
321606,ALW/RAR,Delhivery
327031,DAH/VAN,Delhivery
678651,CBT/KYH,Delhivery
311023,BWR/RIA,Delhivery
332721,SIK/IDS,Delhivery
384270,MSH/PAI,Delhivery
383340,AHM/,Delhivery
384207,MHS/DGI,Delhivery
484113,SDL/JMU,Delhivery
610107,MAY/KUM,Delhivery
181101,MSB/MSB,BLUEDART
333308,SIK/IDS,Delhivery
395210,SRT/KHI,Delhivery
305021,AJM/RTZ,Delhivery
184141,SBA/SBA,BLUEDART
384285,MHS/DGI,Delhivery
364120,BHV/CHT,Delhivery
380010,AMD/NRD,Delhivery
334604,BKN/MCI,Delhivery
334201,BKN/MCI,Delhivery
246155,ERU/IMZ,Delhivery
303314,JAI/IMA,Delhivery
384110,MHS/DGI,Delhivery
604302,VLP/GNI,Delhivery
322215,JAI/RRI,Delhivery
342305,JOD/BPP,Delhivery
610104,MAY/KUM,Delhivery
495668,BSP/PSD,Delhivery
331504,SIK/IDS,Delhivery
303508,JAI/RRI,Delhivery
581336,HBL/JNT,Delhivery
323022,KOT/IND,Delhivery
522302,GUN/KOR,Delhivery
493113,RPR/GUM,Delhivery
263001,RUPC/IDP,Delhivery
301417,GUR/TGW,Delhivery
493445,RPR/GUM,Delhivery
394530,SRT/KHI,Delhivery
678732,CBT/KYH,Delhivery
495445,BSP/PSD,Delhivery
184102,KTU/KTU,BLUEDART
364081,BHV/CHT,Delhivery
497229,BSP/PSD,Delhivery
341507,SIK/IDS,Delhivery
326003,GUN/MTI,Delhivery
410303,MUM/BHX,Delhivery
491996,BIL/POT,Delhivery
495680,BIL/POT,Delhivery
333304,SIK/IDS,Delhivery
383030,MHS/DGI,Delhivery
490005,RAI/SRN,Delhivery
852220,PRN/KSB,Delhivery
328030,AGR/JAH,Delhivery
370155,GAN/BHA,Delhivery
495330,BIL/POT,Delhivery
518432,KNO/DNI,Delhivery
313330,UDA/LIC,Delhivery
492017,RPR/GUM,Delhivery
490028,RPR/GUM,Delhivery
614204,MAY/KUM,Delhivery
328031,AGR/JAH,Delhivery
361325,RAJ/AMA,Delhivery
326518,KTA/TRP,Delhivery
307526,MHS/DGI,Delhivery
388201,VAD/DAT,Delhivery
248018,DHR/BDW,Delhivery
384410,MHS/DGI,Delhivery
494223,JYP/BRP,Delhivery
313323,UDA/LIC,Delhivery
852116,PRN/KSB,Delhivery
676111,KZH/CEN,Delhivery
333310,SIK/IDS,Delhivery
495663,BIL/POT,Delhivery
496005,BIL/POT,Delhivery
494227,JAN/GOV,Delhivery
388715,DAH/VAN,Delhivery
